OrderID,OrderDate,Year,Month,Quarter,CustomerID,SalespersonID,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice_USD,SubTotal_USD,DiscountRate,DiscountAmt_USD,TaxRate,TaxAmt_USD,ShippingCost_USD,TotalAmount_USD,ProfitMargin,Profit_USD,PaymentMethod,ShippingMethod,DeliveryDays,ReturnFlag,CustomerRating
ORD003571,2024-08-28,2024,8,Q3,CUST00190,SP010,West Africa,Germany,Sports,Yoga Mat,14,25.11,351.5,0.0,0.0,0.16,56.24,3.39,407.74,0.1522,62.06,Bank Transfer,Express,7,No,2.9
ORD003572,2024-05-14,2024,5,Q2,CUST00121,SP024,West Africa,Germany,Beauty,Sunscreen,8,15.43,123.43,0.0,0.0,0.16,19.75,2.75,143.18,0.4182,59.88,Cash,Economy,5,No,4.0
ORD003573,2022-02-14,2022,2,Q1,CUST00773,SP001,East Africa,Kenya,Groceries,Cooking Oil 2L,15,4.52,67.74,0.0,0.0,0.16,10.84,2.21,78.58,0.195,15.32,Mobile Money,Standard,9,Yes,2.3
ORD003574,2022-08-27,2022,8,Q3,CUST00017,SP030,Southern Africa,Kenya,Beauty,Lipstick,19,10.2,193.86,0.0,0.0,0.16,31.02,10.32,224.88,0.2271,51.07,Mobile Money,Standard,10,No,3.9
ORD003575,2022-12-07,2022,12,Q4,CUST00185,SP040,West Africa,Uganda,Clothing,T-Shirt,15,12.76,191.42,0.1,19.14,0.16,27.56,13.46,199.84,0.2575,51.46,Cash,Standard,2,No,4.4
ORD003576,2022-11-09,2022,11,Q4,CUST01065,SP031,West Africa,Egypt,Sports,Tennis Racket,16,53.75,860.06,0.0,0.0,0.16,137.61,5.97,997.67,0.272,271.37,Mobile Money,Same Day,12,No,3.5
ORD003577,2024-06-30,2024,6,Q2,CUST00502,SP029,North Africa,Uganda,Sports,Bicycle,15,175.31,2629.7,0.25,657.42,0.16,315.56,22.6,2287.84,0.0869,198.81,Bank Transfer,Economy,9,No,4.9
ORD003578,2024-09-20,2024,9,Q3,CUST00851,SP008,Southern Africa,Egypt,Furniture,Office Chair,5,132.24,661.18,0.1,66.12,0.16,95.21,15.42,690.27,0.3851,265.82,Mobile Money,Standard,3,No,3.9
ORD003579,2024-08-23,2024,8,Q3,CUST00538,SP029,East Africa,UAE,Beauty,Perfume,11,58.08,638.85,0.15,95.83,0.16,86.88,15.74,629.9,0.3793,238.92,Installment,Economy,11,No,2.8
ORD003580,2022-02-10,2022,2,Q1,CUST01003,SP031,Southern Africa,Ghana,Clothing,T-Shirt,5,17.94,89.7,0.05,4.49,0.16,13.63,3.51,98.84,0.1224,12.1,Cash,Economy,7,No,3.5
ORD003581,2024-07-09,2024,7,Q3,CUST00328,SP022,Middle East,Egypt,Groceries,Sugar 1kg,17,2.22,37.76,0.0,0.0,0.16,6.04,3.85,43.8,0.3687,16.15,Credit Card,Express,13,No,1.5
ORD003582,2023-05-12,2023,5,Q2,CUST00418,SP017,East Africa,Ghana,Electronics,Camera,18,297.91,5362.39,0.15,804.36,0.16,729.28,13.61,5287.31,0.1333,704.8,Bank Transfer,Standard,3,No,4.7
ORD003583,2023-02-17,2023,2,Q1,CUST01133,SP006,Europe,Tanzania,Groceries,Milk Powder,10,14.35,143.46,0.05,7.17,0.16,21.81,19.54,158.1,0.1626,25.71,Mobile Money,Express,13,No,3.6
ORD003584,2023-08-27,2023,8,Q3,CUST00949,SP017,North Africa,Ethiopia,Sports,Dumbbells Set,15,94.15,1412.27,0.25,353.07,0.16,169.47,21.29,1228.67,0.2565,315.15,Credit Card,Express,6,No,2.6
ORD003585,2024-03-13,2024,3,Q1,CUST00707,SP025,North Africa,Uganda,Beauty,Body Lotion,6,12.46,74.74,0.1,7.47,0.16,10.76,14.44,78.03,0.4121,32.16,Installment,Economy,9,No,4.4
ORD003586,2022-04-15,2022,4,Q2,CUST00050,SP007,Middle East,UAE,Groceries,Sugar 1kg,16,1.75,28.05,0.15,4.21,0.16,3.81,15.55,27.65,0.2437,6.74,Mobile Money,Same Day,14,No,1.2
ORD003587,2023-11-15,2023,11,Q4,CUST01091,SP033,North Africa,Ghana,Furniture,Coffee Table,12,141.45,1697.42,0.0,0.0,0.16,271.59,16.13,1969.01,0.2109,415.26,Installment,Standard,6,No,3.1
ORD003588,2022-01-17,2022,1,Q1,CUST00339,SP010,Europe,Tanzania,Electronics,Laptop,6,473.35,2840.12,0.05,142.01,0.16,431.7,9.14,3129.81,0.2563,802.17,Bank Transfer,Standard,2,No,4.0
ORD003589,2022-07-30,2022,7,Q3,CUST00966,SP019,East Africa,Egypt,Beauty,Sunscreen,6,17.28,103.7,0.0,0.0,0.16,16.59,24.43,120.29,0.1592,19.15,Bank Transfer,Same Day,1,No,3.8
ORD003590,2024-06-03,2024,6,Q2,CUST00828,SP008,Southern Africa,Kenya,Sports,Running Shoes,12,63.45,761.35,0.15,114.2,0.16,103.54,24.44,750.69,0.3968,297.87,Cash,Economy,5,No,1.1
ORD003591,2024-05-01,2024,5,Q2,CUST01063,SP008,West Africa,South Africa,Furniture,Sofa,7,425.58,2979.03,0.15,446.85,0.16,405.15,16.37,2937.33,0.398,1169.06,Cash,Economy,14,No,1.9
ORD003592,2024-10-12,2024,10,Q4,CUST00179,SP010,Europe,Kenya,Beauty,Lipstick,2,13.97,27.95,0.1,2.8,0.16,4.02,10.71,29.17,0.3099,9.04,Cash,Same Day,2,No,4.4
ORD003593,2023-08-19,2023,8,Q3,CUST00934,SP039,West Africa,South Africa,Groceries,Rice 5kg,13,7.66,99.58,0.1,9.96,0.16,14.34,21.54,103.96,0.1326,13.79,Mobile Money,Economy,9,No,2.0
ORD003594,2022-03-17,2022,3,Q1,CUST00363,SP033,North Africa,Kenya,Beauty,Face Cream,12,17.59,211.04,0.05,10.55,0.16,32.08,6.03,232.57,0.2451,57.0,Bank Transfer,Standard,1,No,2.9
ORD003595,2024-09-25,2024,9,Q3,CUST00371,SP019,North Africa,Ghana,Clothing,Formal Shirt,3,35.51,106.53,0.2,21.31,0.16,13.64,15.88,98.86,0.2099,20.75,Mobile Money,Economy,4,No,5.0
ORD003596,2024-03-29,2024,3,Q1,CUST00717,SP037,Southern Africa,Egypt,Beauty,Perfume,14,62.48,874.67,0.2,174.93,0.16,111.96,20.15,811.7,0.4186,339.78,Mobile Money,Standard,6,No,3.4
ORD003597,2024-09-22,2024,9,Q3,CUST00984,SP016,West Africa,South Africa,Clothing,Formal Shirt,1,37.04,37.04,0.1,3.7,0.16,5.33,2.09,38.67,0.0977,3.78,Credit Card,Standard,5,No,3.2
ORD003598,2024-11-17,2024,11,Q4,CUST00951,SP011,West Africa,Kenya,Sports,Running Shoes,7,69.38,485.69,0.05,24.28,0.16,73.83,11.93,535.24,0.1678,89.81,Mobile Money,Express,2,No,3.3
ORD003599,2024-09-26,2024,9,Q3,CUST00658,SP032,Middle East,Ethiopia,Groceries,Tea Bags,11,6.64,73.0,0.15,10.95,0.16,9.93,8.02,71.98,0.2472,17.79,Installment,Standard,11,No,1.7
ORD003600,2023-04-20,2023,4,Q2,CUST00534,SP002,West Africa,UAE,Clothing,Jacket,6,64.59,387.53,0.25,96.88,0.16,46.5,20.36,337.15,0.3605,121.54,Bank Transfer,Standard,7,No,3.8
ORD003601,2022-05-05,2022,5,Q2,CUST00744,SP014,North Africa,Uganda,Electronics,Laptop,20,368.71,7374.17,0.1,737.42,0.16,1061.88,23.24,7698.63,0.3279,2524.38,Mobile Money,Same Day,4,No,1.1
ORD003602,2024-12-17,2024,12,Q4,CUST01152,SP038,Middle East,UAE,Electronics,Camera,18,351.04,6318.76,0.1,631.88,0.16,909.9,5.98,6596.78,0.4051,2672.36,Mobile Money,Economy,12,No,2.3
ORD003603,2022-02-08,2022,2,Q1,CUST00545,SP004,Southern Africa,Ethiopia,Groceries,Cooking Oil 2L,5,4.33,21.65,0.15,3.25,0.16,2.94,6.13,21.34,0.1516,3.24,Cash,Standard,1,No,2.2
ORD003604,2024-05-14,2024,5,Q2,CUST00991,SP024,Europe,Egypt,Sports,Bicycle,12,203.42,2441.08,0.1,244.11,0.16,351.52,24.12,2548.49,0.115,293.08,Cash,Express,8,No,1.3
ORD003605,2023-10-09,2023,10,Q4,CUST00278,SP034,East Africa,Egypt,Furniture,Coffee Table,12,109.62,1315.43,0.0,0.0,0.16,210.47,13.78,1525.9,0.2806,428.17,Installment,Same Day,10,No,2.3
ORD003606,2022-05-11,2022,5,Q2,CUST00777,SP002,Europe,Nigeria,Groceries,Tea Bags,18,6.74,121.24,0.05,6.06,0.16,18.43,4.25,133.61,0.2271,30.34,Mobile Money,Economy,7,No,3.4
ORD003607,2023-07-03,2023,7,Q3,CUST00317,SP003,North Africa,Germany,Clothing,T-Shirt,15,15.48,232.18,0.1,23.22,0.16,33.43,3.75,242.39,0.1928,46.73,Credit Card,Express,10,No,2.5
ORD003608,2024-05-04,2024,5,Q2,CUST01170,SP033,West Africa,UAE,Beauty,Lipstick,2,13.22,26.44,0.05,1.32,0.16,4.02,24.18,29.14,0.3436,10.01,Cash,Economy,4,No,1.1
ORD003609,2024-08-27,2024,8,Q3,CUST00067,SP016,Europe,Tanzania,Sports,Football,8,22.81,182.45,0.1,18.24,0.16,26.27,11.94,190.48,0.2666,50.78,Cash,Economy,11,No,3.5
ORD003610,2022-08-28,2022,8,Q3,CUST00667,SP009,North Africa,Egypt,Sports,Bicycle,15,222.58,3338.64,0.0,0.0,0.16,534.18,23.67,3872.82,0.1894,733.51,Bank Transfer,Economy,12,No,2.2
ORD003611,2024-10-10,2024,10,Q4,CUST00292,SP040,Middle East,Nigeria,Sports,Football,17,19.86,337.69,0.0,0.0,0.16,54.03,15.27,391.72,0.2628,102.94,Mobile Money,Economy,1,No,5.0
ORD003612,2023-12-12,2023,12,Q4,CUST00185,SP010,Middle East,Ethiopia,Beauty,Lipstick,6,12.11,72.67,0.0,0.0,0.16,11.63,18.61,84.3,0.3971,33.48,Cash,Express,7,No,4.6
ORD003613,2024-07-07,2024,7,Q3,CUST01047,SP024,Europe,UAE,Electronics,Smart Watch,6,129.51,777.06,0.0,0.0,0.16,124.33,8.42,901.39,0.1691,152.43,Mobile Money,Express,3,No,3.0
ORD003614,2024-06-12,2024,6,Q2,CUST00929,SP002,West Africa,Uganda,Electronics,Smart Watch,14,133.42,1867.92,0.05,93.4,0.16,283.92,3.55,2058.44,0.2337,481.06,Credit Card,Standard,13,No,2.5
ORD003615,2022-02-12,2022,2,Q1,CUST00784,SP037,West Africa,Nigeria,Beauty,Face Cream,17,17.64,299.96,0.0,0.0,0.16,47.99,20.08,347.95,0.1778,61.87,Installment,Same Day,8,No,1.3
ORD003616,2022-11-27,2022,11,Q4,CUST01135,SP023,North Africa,Egypt,Sports,Yoga Mat,6,28.06,168.36,0.0,0.0,0.16,26.94,5.87,195.3,0.2757,53.84,Bank Transfer,Same Day,10,No,1.0
ORD003617,2023-08-13,2023,8,Q3,CUST00494,SP030,Middle East,Tanzania,Electronics,Monitor,20,170.35,3406.9,0.05,170.35,0.16,517.85,18.48,3754.4,0.3867,1451.83,Credit Card,Standard,6,No,4.2
ORD003618,2023-01-29,2023,1,Q1,CUST00210,SP009,East Africa,South Africa,Furniture,Bookshelf,1,93.54,93.54,0.1,9.35,0.16,13.47,3.74,97.66,0.3019,29.48,Mobile Money,Same Day,7,No,3.0
ORD003619,2024-08-19,2024,8,Q3,CUST00804,SP021,Southern Africa,Ghana,Sports,Tennis Racket,16,47.63,762.13,0.1,76.21,0.16,109.75,15.23,795.67,0.1461,116.25,Mobile Money,Express,10,No,2.3
ORD003620,2023-12-06,2023,12,Q4,CUST00109,SP023,Middle East,Germany,Beauty,Sunscreen,6,15.72,94.32,0.05,4.72,0.16,14.34,19.32,103.94,0.1239,12.88,Mobile Money,Express,5,No,3.3
ORD003621,2024-06-16,2024,6,Q2,CUST01126,SP023,East Africa,Tanzania,Groceries,Milk Powder,19,12.56,238.58,0.0,0.0,0.16,38.17,2.44,276.75,0.0919,25.43,Cash,Same Day,8,No,2.2
ORD003622,2023-04-21,2023,4,Q2,CUST00373,SP002,Middle East,UAE,Beauty,Body Lotion,4,9.5,38.01,0.0,0.0,0.16,6.08,10.93,44.09,0.3658,16.13,Installment,Standard,13,No,2.5
ORD003623,2024-11-05,2024,11,Q4,CUST00901,SP008,North Africa,Ghana,Electronics,Tablet,8,212.81,1702.51,0.0,0.0,0.16,272.4,15.53,1974.91,0.2403,474.57,Bank Transfer,Same Day,14,No,1.3
ORD003624,2023-03-26,2023,3,Q1,CUST00248,SP020,North Africa,Egypt,Beauty,Lipstick,3,13.41,40.23,0.25,10.06,0.16,4.83,20.36,35.0,0.2237,7.83,Installment,Same Day,3,No,2.8
ORD003625,2023-11-26,2023,11,Q4,CUST00961,SP013,North Africa,Tanzania,Groceries,Coffee Pack,11,11.01,121.06,0.2,24.21,0.16,15.5,7.93,112.35,0.1698,19.08,Mobile Money,Same Day,2,No,1.6
ORD003626,2024-08-17,2024,8,Q3,CUST00360,SP032,East Africa,Nigeria,Sports,Yoga Mat,20,27.38,547.7,0.0,0.0,0.16,87.63,20.77,635.33,0.2262,143.71,Cash,Same Day,14,No,2.7
ORD003627,2022-09-26,2022,9,Q3,CUST00130,SP029,Middle East,Germany,Groceries,Tea Bags,19,6.24,118.59,0.0,0.0,0.16,18.97,16.9,137.56,0.1998,27.48,Installment,Same Day,1,No,4.1
ORD003628,2023-08-24,2023,8,Q3,CUST00937,SP031,Southern Africa,Ghana,Beauty,Lipstick,19,12.82,243.49,0.2,48.7,0.16,31.17,9.98,225.96,0.3329,75.22,Cash,Same Day,10,No,1.9
ORD003629,2024-03-10,2024,3,Q1,CUST00441,SP006,Europe,Uganda,Beauty,Face Cream,16,21.12,337.98,0.0,0.0,0.16,54.08,8.89,392.06,0.3204,125.62,Cash,Same Day,11,No,1.9
ORD003630,2024-05-03,2024,5,Q2,CUST00407,SP009,North Africa,Ethiopia,Furniture,Coffee Table,19,117.14,2225.7,0.0,0.0,0.16,356.11,18.15,2581.81,0.2316,597.95,Credit Card,Economy,4,No,3.8
ORD003631,2024-01-08,2024,1,Q1,CUST00908,SP005,West Africa,Germany,Furniture,Office Chair,19,158.88,3018.68,0.0,0.0,0.16,482.99,18.65,3501.67,0.3023,1058.55,Cash,Express,11,Yes,3.1
ORD003632,2024-08-25,2024,8,Q3,CUST00445,SP013,North Africa,Uganda,Beauty,Perfume,20,64.13,1282.62,0.2,256.52,0.16,164.18,16.65,1190.28,0.2804,333.75,Bank Transfer,Same Day,14,No,2.7
ORD003633,2022-11-28,2022,11,Q4,CUST01157,SP024,West Africa,Ethiopia,Electronics,Tablet,14,160.48,2246.73,0.0,0.0,0.16,359.48,12.21,2606.21,0.298,776.65,Mobile Money,Express,5,Yes,1.2
ORD003634,2023-03-01,2023,3,Q1,CUST01194,SP023,North Africa,Egypt,Groceries,Rice 5kg,12,7.2,86.46,0.0,0.0,0.16,13.83,2.51,100.29,0.3382,33.92,Mobile Money,Same Day,8,No,2.9
ORD003635,2023-08-02,2023,8,Q3,CUST00382,SP017,North Africa,Ethiopia,Beauty,Lipstick,1,10.47,10.47,0.15,1.57,0.16,1.42,15.2,10.32,0.1113,1.15,Installment,Economy,3,No,2.6
ORD003636,2022-06-26,2022,6,Q2,CUST00060,SP024,North Africa,Uganda,Clothing,Jacket,11,73.99,813.85,0.1,81.39,0.16,117.19,16.08,849.65,0.3628,308.25,Cash,Same Day,12,No,1.6
ORD003637,2024-09-15,2024,9,Q3,CUST00668,SP036,Middle East,Ghana,Beauty,Perfume,11,63.19,695.14,0.1,69.51,0.16,100.1,7.53,725.73,0.1761,127.8,Mobile Money,Standard,11,No,4.7
ORD003638,2022-09-22,2022,9,Q3,CUST00373,SP016,Europe,UAE,Clothing,Jeans,17,35.73,607.46,0.2,121.49,0.16,77.76,6.67,563.73,0.2098,118.27,Installment,Express,6,No,2.6
ORD003639,2022-12-21,2022,12,Q4,CUST00354,SP014,Europe,Egypt,Clothing,Dress,10,55.39,553.95,0.05,27.7,0.16,84.2,21.88,610.45,0.174,106.22,Mobile Money,Express,8,No,1.0
ORD003640,2023-02-13,2023,2,Q1,CUST00318,SP037,Middle East,Egypt,Electronics,Tablet,4,166.42,665.69,0.05,33.28,0.16,101.19,6.14,733.6,0.3611,264.9,Cash,Standard,14,No,4.9
ORD003641,2022-11-17,2022,11,Q4,CUST01181,SP029,Europe,Ghana,Groceries,Tea Bags,19,5.31,100.94,0.05,5.05,0.16,15.34,6.83,111.23,0.3757,41.79,Credit Card,Economy,14,Yes,2.9
ORD003642,2024-10-04,2024,10,Q4,CUST01161,SP014,North Africa,Ghana,Beauty,Perfume,14,62.57,876.03,0.1,87.6,0.16,126.15,16.33,914.58,0.1278,116.88,Mobile Money,Express,14,No,3.5
ORD003643,2022-07-26,2022,7,Q3,CUST00439,SP014,Middle East,Uganda,Furniture,Standing Desk,17,380.1,6461.64,0.0,0.0,0.16,1033.86,9.34,7495.5,0.2575,1930.09,Credit Card,Same Day,9,No,2.5
ORD003644,2024-05-01,2024,5,Q2,CUST00844,SP001,Southern Africa,Tanzania,Sports,Football,17,17.26,293.43,0.1,29.34,0.16,42.25,12.15,306.34,0.2098,64.27,Bank Transfer,Express,6,Yes,4.1
ORD003645,2024-10-08,2024,10,Q4,CUST00351,SP027,East Africa,Egypt,Beauty,Perfume,20,70.86,1417.18,0.1,141.72,0.16,204.07,14.19,1479.53,0.1419,209.95,Bank Transfer,Standard,13,No,2.2
ORD003646,2023-09-14,2023,9,Q3,CUST00207,SP006,Southern Africa,Egypt,Beauty,Lipstick,18,10.8,194.39,0.0,0.0,0.16,31.1,23.41,225.49,0.2693,60.72,Bank Transfer,Economy,12,No,2.8
ORD003647,2023-04-26,2023,4,Q2,CUST00875,SP025,North Africa,Egypt,Clothing,Jeans,10,46.72,467.21,0.1,46.72,0.16,67.28,7.99,487.77,0.2043,99.65,Installment,Express,7,No,2.7
ORD003648,2023-03-05,2023,3,Q1,CUST00670,SP004,Europe,Tanzania,Groceries,Rice 5kg,18,7.07,127.32,0.1,12.73,0.16,18.33,3.02,132.92,0.3233,42.97,Bank Transfer,Express,7,No,2.7
ORD003649,2022-04-07,2022,4,Q2,CUST01199,SP016,North Africa,Uganda,Clothing,Jacket,6,68.77,412.64,0.25,103.16,0.16,49.52,4.66,359.0,0.3643,130.78,Cash,Same Day,3,No,3.5
ORD003650,2022-02-07,2022,2,Q1,CUST00155,SP020,East Africa,Ethiopia,Sports,Football,19,18.59,353.27,0.2,70.65,0.16,45.22,3.19,327.84,0.0846,27.74,Installment,Standard,9,No,4.2
ORD003651,2024-01-05,2024,1,Q1,CUST00621,SP035,Europe,Kenya,Beauty,Shampoo,19,9.74,185.06,0.0,0.0,0.16,29.61,19.35,214.67,0.2662,57.15,Cash,Standard,10,No,2.6
ORD003652,2023-06-19,2023,6,Q2,CUST00484,SP010,Europe,Kenya,Clothing,Jacket,19,85.04,1615.8,0.1,161.58,0.16,232.68,24.56,1686.9,0.2775,468.11,Cash,Economy,3,No,3.5
ORD003653,2024-01-02,2024,1,Q1,CUST01133,SP007,Europe,Nigeria,Electronics,Camera,13,310.6,4037.82,0.05,201.89,0.16,613.75,3.85,4449.68,0.1882,837.43,Cash,Standard,11,No,1.3
ORD003654,2022-11-21,2022,11,Q4,CUST01128,SP011,East Africa,Ethiopia,Electronics,Camera,19,333.14,6329.6,0.0,0.0,0.16,1012.74,8.54,7342.34,0.3529,2591.11,Installment,Standard,6,No,1.3
ORD003655,2022-12-24,2022,12,Q4,CUST00295,SP033,Middle East,Germany,Groceries,Sugar 1kg,12,2.32,27.85,0.0,0.0,0.16,4.46,21.64,32.31,0.3893,12.58,Credit Card,Standard,8,No,1.4
ORD003656,2024-10-28,2024,10,Q4,CUST00485,SP010,Southern Africa,Uganda,Sports,Bicycle,4,212.74,850.98,0.25,212.74,0.16,102.12,22.64,740.36,0.3398,251.57,Cash,Economy,10,No,1.9
ORD003657,2022-03-07,2022,3,Q1,CUST00342,SP036,West Africa,South Africa,Beauty,Shampoo,7,8.63,60.4,0.0,0.0,0.16,9.66,6.97,70.06,0.2593,18.17,Cash,Express,14,No,1.7
ORD003658,2022-05-11,2022,5,Q2,CUST00666,SP031,West Africa,Ethiopia,Groceries,Cooking Oil 2L,2,4.52,9.04,0.15,1.36,0.16,1.23,23.14,8.91,0.0838,0.75,Cash,Express,10,No,2.9
ORD003659,2023-11-23,2023,11,Q4,CUST00745,SP019,West Africa,Nigeria,Clothing,Formal Shirt,7,36.96,258.73,0.05,12.94,0.16,39.33,15.29,285.12,0.2234,63.7,Credit Card,Economy,1,No,2.1
ORD003660,2024-05-31,2024,5,Q2,CUST00501,SP008,East Africa,Ethiopia,Groceries,Sugar 1kg,20,2.29,45.71,0.1,4.57,0.16,6.58,24.89,47.72,0.3159,15.07,Bank Transfer,Express,7,No,3.7
ORD003661,2022-08-22,2022,8,Q3,CUST01183,SP019,West Africa,Egypt,Clothing,Dress,4,50.41,201.66,0.1,20.17,0.16,29.04,2.52,210.53,0.1342,28.25,Bank Transfer,Economy,6,No,4.1
ORD003662,2023-04-10,2023,4,Q2,CUST01107,SP003,Middle East,Uganda,Clothing,Jeans,17,47.99,815.88,0.05,40.79,0.16,124.01,20.08,899.1,0.3438,309.11,Mobile Money,Standard,14,No,2.6
ORD003663,2022-09-05,2022,9,Q3,CUST00417,SP003,Europe,UAE,Furniture,Bookshelf,7,71.56,500.91,0.25,125.23,0.16,60.11,3.27,435.79,0.2886,125.77,Installment,Same Day,4,No,4.5
ORD003664,2023-04-04,2023,4,Q2,CUST00656,SP033,North Africa,Tanzania,Electronics,Laptop,20,345.47,6909.46,0.15,1036.42,0.16,939.69,18.89,6812.73,0.1928,1313.49,Installment,Express,11,No,3.3
ORD003665,2024-09-23,2024,9,Q3,CUST01139,SP021,East Africa,Nigeria,Furniture,Coffee Table,8,130.81,1046.47,0.0,0.0,0.16,167.44,23.71,1213.91,0.3685,447.33,Credit Card,Standard,5,No,4.5
ORD003666,2023-06-13,2023,6,Q2,CUST00631,SP033,Southern Africa,Uganda,Clothing,Sneakers,14,78.22,1095.1,0.1,109.51,0.16,157.69,9.52,1143.28,0.2987,341.5,Credit Card,Same Day,11,No,2.9
ORD003667,2023-11-28,2023,11,Q4,CUST00547,SP003,West Africa,Nigeria,Beauty,Body Lotion,10,11.93,119.31,0.05,5.97,0.16,18.13,9.79,131.47,0.1832,24.09,Credit Card,Standard,12,No,2.4
ORD003668,2023-12-29,2023,12,Q4,CUST00856,SP028,East Africa,Ethiopia,Sports,Running Shoes,14,63.93,895.08,0.05,44.75,0.16,136.05,7.5,986.38,0.1471,145.1,Mobile Money,Standard,14,Yes,3.1
ORD003669,2022-04-06,2022,4,Q2,CUST00251,SP021,West Africa,Ghana,Sports,Football,1,18.31,18.31,0.05,0.92,0.16,2.78,11.92,20.17,0.1334,2.69,Bank Transfer,Economy,2,No,2.5
ORD003670,2023-07-02,2023,7,Q3,CUST01002,SP033,Europe,Tanzania,Furniture,Sofa,14,512.91,7180.75,0.0,0.0,0.16,1148.92,12.87,8329.67,0.4155,3460.98,Installment,Express,8,No,2.3
ORD003671,2022-11-06,2022,11,Q4,CUST00949,SP040,Middle East,Uganda,Sports,Tennis Racket,17,53.14,903.35,0.05,45.17,0.16,137.31,15.15,995.49,0.3754,373.71,Mobile Money,Standard,8,No,1.4
ORD003672,2024-11-21,2024,11,Q4,CUST01010,SP032,Southern Africa,Kenya,Electronics,Smartphone,8,245.35,1962.78,0.1,196.28,0.16,282.64,17.83,2049.14,0.314,643.43,Cash,Standard,9,No,2.9
ORD003673,2022-08-02,2022,8,Q3,CUST00449,SP001,West Africa,Ghana,Electronics,Laptop,14,350.21,4902.89,0.15,735.43,0.16,666.79,16.21,4834.25,0.24,1160.22,Bank Transfer,Same Day,11,No,3.6
ORD003674,2022-04-14,2022,4,Q2,CUST00331,SP030,Europe,Uganda,Beauty,Sunscreen,17,16.62,282.54,0.0,0.0,0.16,45.21,4.28,327.75,0.3684,120.74,Mobile Money,Economy,2,No,4.2
ORD003675,2024-06-15,2024,6,Q2,CUST00806,SP016,Middle East,Tanzania,Beauty,Lipstick,17,14.07,239.25,0.15,35.89,0.16,32.54,16.54,235.9,0.3191,75.28,Bank Transfer,Same Day,12,No,4.5
ORD003676,2024-07-25,2024,7,Q3,CUST00594,SP013,North Africa,Kenya,Clothing,Jeans,10,39.08,390.85,0.1,39.09,0.16,56.28,6.43,408.04,0.2695,109.97,Cash,Same Day,5,No,1.7
ORD003677,2022-08-16,2022,8,Q3,CUST00507,SP040,West Africa,Ghana,Beauty,Perfume,18,65.65,1181.67,0.0,0.0,0.16,189.07,14.3,1370.74,0.3452,473.18,Installment,Standard,13,No,2.5
ORD003678,2022-08-05,2022,8,Q3,CUST00041,SP037,Europe,Ghana,Sports,Running Shoes,3,82.81,248.43,0.15,37.26,0.16,33.79,15.51,244.96,0.1205,29.52,Cash,Economy,7,No,3.4
ORD003679,2022-07-28,2022,7,Q3,CUST01170,SP013,East Africa,Ethiopia,Groceries,Cooking Oil 2L,10,5.56,55.59,0.1,5.56,0.16,8.0,12.03,58.03,0.3773,21.89,Mobile Money,Standard,13,No,3.5
ORD003680,2022-03-27,2022,3,Q1,CUST00682,SP002,Southern Africa,Tanzania,Groceries,Rice 5kg,11,8.67,95.41,0.25,23.85,0.16,11.45,11.61,83.01,0.1235,10.25,Cash,Standard,10,No,4.5
ORD003681,2024-11-04,2024,11,Q4,CUST00535,SP032,Europe,Tanzania,Beauty,Perfume,20,58.17,1163.46,0.0,0.0,0.16,186.15,11.78,1349.61,0.3875,522.97,Credit Card,Same Day,3,No,3.1
ORD003682,2022-08-04,2022,8,Q3,CUST00520,SP009,Europe,Uganda,Sports,Football,16,21.07,337.11,0.25,84.28,0.16,40.45,7.4,293.28,0.1547,45.37,Mobile Money,Standard,10,No,3.2
ORD003683,2022-12-09,2022,12,Q4,CUST01183,SP006,East Africa,Ethiopia,Electronics,Tablet,17,207.18,3522.12,0.1,352.21,0.16,507.19,20.47,3677.1,0.212,779.55,Credit Card,Same Day,12,No,2.4
ORD003684,2022-08-30,2022,8,Q3,CUST01021,SP019,Middle East,Kenya,Furniture,Sofa,7,552.14,3864.98,0.05,193.25,0.16,587.48,13.17,4259.21,0.3385,1441.74,Mobile Money,Express,4,No,4.8
ORD003685,2023-02-25,2023,2,Q1,CUST00239,SP017,Europe,Uganda,Electronics,Smartphone,18,222.66,4007.95,0.2,801.59,0.16,513.02,13.62,3719.38,0.1186,441.12,Cash,Standard,3,No,1.9
ORD003686,2024-01-11,2024,1,Q1,CUST00370,SP019,West Africa,Tanzania,Sports,Dumbbells Set,9,97.65,878.82,0.0,0.0,0.16,140.61,6.25,1019.43,0.4114,419.39,Installment,Standard,13,No,3.9
ORD003687,2022-11-18,2022,11,Q4,CUST00916,SP006,East Africa,Tanzania,Beauty,Perfume,20,73.56,1471.18,0.05,73.56,0.16,223.62,12.94,1621.24,0.3347,542.63,Credit Card,Express,4,No,3.1
ORD003688,2023-08-22,2023,8,Q3,CUST01193,SP033,Middle East,Nigeria,Electronics,Headphones,6,59.01,354.09,0.0,0.0,0.16,56.65,12.06,410.74,0.1686,69.25,Cash,Standard,7,No,2.1
ORD003689,2024-06-23,2024,6,Q2,CUST00899,SP001,North Africa,Kenya,Furniture,Standing Desk,13,389.88,5068.39,0.1,506.84,0.16,729.85,11.52,5291.4,0.3818,2020.26,Credit Card,Same Day,14,No,1.8
ORD003690,2024-11-02,2024,11,Q4,CUST00006,SP028,Europe,Kenya,Furniture,Standing Desk,9,384.75,3462.76,0.0,0.0,0.16,554.04,12.26,4016.8,0.0941,377.98,Mobile Money,Express,8,No,3.3
